nco_code,title
8211.0400,"Assembler, Refrigerator and Air -"
8211.05,"Assembler, Stationary Petrol"
8211.05,"Assembler, Stationary Petrol Engine"
8211.05,
8211.0500,"Assembler, Stationary Petrol Engine"
8211.0500,
8211.0500,"Assembler, Stationary Petrol"
8211.06,"Assembler, Stationary Diesel Engine"
8211.06,"Assembler, Stationary Diesel"
8211.06,
8211.0600,"Assembler, Stationary Diesel Engine"
8211.0600,"Assembler, Stationary Diesel"
8211.0600,
8211.07,
8211.07,"Assembler, Tractor"
8211.0700,
8211.0700,"Assembler, Tractor"
8211.08,"Assembler, Turbine and Steam Engine"
8211.08,
8211.08,"Assembler, Turbine and Steam"
8211.0800,
8211.0800,"Assembler, Turbine and Steam"
8211.0800,"Assembler, Turbine and Steam Engine"
8211.09,
8211.09,Assembler Loco Engines
8211.0900,
8211.0900,Assembler Loco Engines
8211.1,"Erector, Machine and Equipment"
8211.1,
8211.1000,"Erector, Machine and Equipment"
8211.1000,
8211.11,"Assembler, Continuity"
8211.11,
8211.1100,
8211.1100,"Assembler, Continuity"
8211.12,
8211.12,"Assembler, Automobile"
8211.1200,
8211.1200,"Assembler, Automobile"
8211.1201,Vehicle Assembly Fitter
8211.1201,"Vehicle, Window"
8211.1202,"Flake Miller,"
8211.1202,Fitter -Mechanical Assembly
8211.13,"Assembler, Motor Cycle"
8211.13,
8211.1300,"Assembler, Motor Cycle"
8211.1300,
8211.14,"Assembler, Frame, Aircraft"
8211.14,"Assembler, Frame , Aircraft"
8211.14,
8211.1400,"Assembler, Frame, Aircraft"
8211.1400,
8211.1400,"Assembler, Frame , Aircraft"
8212.01,Battery Assembler
8212.01,
8212.0100,Battery Assembler
8212.0100,
8212.02,
8212.02,Assembler Dry Cell (Battery
8212.02,Assembler Dry Cell (Battery Manufacturing)
8212.0200,Assembler Dry Cell (Battery Manufacturing)
8212.0200,Assembler Dry Cell (Battery
8212.0200,
8212.03,Battery Repaire r
8212.03,
8212.03,Battery Repairer
8212.0300,
8212.0300,Battery Repaire r
8212.0300,Battery Repairer
8212.04,
8212.04,"Assembler, Electrical Accessories"
8212.0400,
8212.0400,"Assembler, Electrical Accessories"
8212.0401,"Cutting, Crimping and Connector"
8212.0401,"Cutting, Lasting"
8212.0401,"Cutting, Crimping and Connector Assembly"
8212.0402,Electrical Assembly Operator
8212.0402,Electrical Design
8212.05,Electric -Motor Winder
8212.05,Electric Motor Winder
8212.05,
8212.0500,Electric -Motor Winder
8212.0500,Electric Motor Winder
8212.0500,
8212.06,"Calibrator, Electrical"
8212.06,
8212.0600,"Calibrator, Electrical"
8212.0600,
8212.07,Assembler Precision Instrument
8212.07,
8212.0700,
8212.0700,Assembler Precision Instrument
8212.08,Assembly Operator (Telephone Equipment
8212.08,Assembly Operator (Telephone
8212.08,
8212.0800,
8212.0800,Assembly Operator (Telephone
8212.0800,Assembly Operator (Telephone Equipment
8212.09,
8212.09,Assembly Operator (Radio Manufacturing)
8212.09,Assembly Operator (Radio
8212.0900,Assembly Operator (Radio Manufacturing)
8212.0900,Assembly Operator (Radio
8212.0900,
8212.1,
8212.1,"Form Layer, Cable (Telephone Equipment"
8212.1,"Form Layer, Cable (Telephone"
8212.1000,"Form Layer, Cable (Telephone Equipment"
8212.1000,
8212.1000,"Form Layer, Cable (Telephone"
8212.11,"Cable Maker, Rack Wiring"
8212.11,
8212.11,"Cable Maker, Rack Wiring (Telephone &"
8212.1100,"Cable Maker, Rack Wiring (Telephone &"
8212.1100,
8212.1100,"Cable Maker, Rack Wiring"
8212.12,
8212.12,"Operator, Rack Wiring (Telephone &"
8212.12,"Operator, Rack Wiring (Telephone"
8212.1200,"Operator, Rack Wiring (Telephone"
8212.1200,
8212.1200,"Operator, Rack Wiring (Telephone &"
8212.1301,RAC Assembly Operator
8212.1301,Race Horse Trainer
8212.1401,Assembly Operator – TV
8212.1401,Assembly Operator -TV
8212.1401,Assembly
8212.1501,Mechanical Assembly Operator
8212.1501,Mechanical
8212.1601,Manual Soldering
8212.1601,Manual Insertion Operation
8212.1601,Manual Insertion Operat or
8212.1602,"Ticket Collector,"
8212.1602,Through Hole Assembly Operator
8212.1603,
8212.1603,Pick and Place Assembly Operator
8212.1603,
8212.1604,
8212.1604,Reflow Oven Soldering Operator
8212.1604,
8212.1604,Reflow -oven Soldering Operator
8212.1605,Stenciler
8212.1605,Stencil Printing Operator
8212.1606,Occupational
8212.1606,Component Preparation Operator
8212.1607,"Braid Maker, Hand"
8212.1607,Box-building Assembly Technician
8212.1607,Box-Building Assembly Technician
8212.1701,"Wire Boy, Paper"
8212.1701,Wire Bonding Operator
8212.1702,Die Bonding Operator
8212.1702,Die Casting
8212.1801,Assembly
8212.1801,Assembly Operator Capacitor
8212.1802,Window Opener
8212.1802,Winding Operator
8212.1803,Vacuum Plant Operator
8212.1803,Occupational
8212.1804,"Cobber, Mica"
8212.1804,"Coating, Curing and Marking Operator"
8212.1804,"Coating, Curing and Marking"
8212.1805,Masking Machine Operator
8212.1805,Masseur
8212.1806,Pressman
8212.1806,Pressing Machine Operator
8212.1807,Manual Training
8212.1807,Manual Soldering Technician
8212.1808,Wave Soldering Machine Operator
8212.1808,Wax Model
8212.1901,Welding
8212.1901,Welding Operator
8212.1902,Silicone Painting Operator
8212.1902,Occupational
8212.1903,Sorting Operator
8212.1903,Sound  Designer
8212.1904,Capping Machine Operator
8212.1904,"Captain,"
8212.2001,
8212.2001,Energy Meter Assembly Operator
8212.2001,Engine Tester
8212.2001,
8212.2002,PLC Assembly Operator
8212.2002,Ploughman
8212.2003,UPS Assembly Operator  UPS Assembly Operator is responsi ble for
8212.2003,UPS Assembly Operator
8212.2003,Urologist
8212.2101,Final Assembly Operator -Magnetics
8212.2101,Final Assortment
8212.2201,Assembly
8212.2201,Assembly Operator – PMD and X -Ray
8212.2201,Assembly Operator –PMD and X -
8212.2202,Box Assembly Operator
8212.2202,Box Closing
8212.2301,Module Assembly Technician
8212.2301,Module Soldering Operator
8212.2301,Moneylender
8212.2302,Module Soldering
8212.2302,Module Assembly Technician
8212.2302,Module Soldering Operator
8212.2401,Electrical
8212.2401,Electrical Technician
8212.2501,
8212.2501,
8212.2501,Inner Layer and Pressing Operator
8212.2502,Driver Auto
8212.2502,Drilling Operator
8212.2503,Rubber and
8212.2503,Routing Operator
8212.2504,Solder Masking & Legend Printing Operator
8212.2504,Soldering and
8212.2504,Solder Masking and Legend
8212.2601,Electronics and
8212.2601,Electronic Sub -Assembly Technician
8212.2701,Peanut Blancher
8212.2701,PCB Assembly Operator
8212.99,
8212.99,Electrical and Electronic Equipment
8212.9900,Electrical and Electronic Equipment
8212.9900,
8219.01,"Assembler, Bicycle"
8219.01,
8219.0100,
8219.0100,"Assembler, Bicycle"
8219.02,"Assembler, Sewing Machine"
8219.02,
8219.0200,
8219.0200,"Assembler, Sewing Machine"
8219.03,Assembler (Plastic Product)
8219.03,
8219.0300,
8219.0300,Assembler (Plastic Product)
8219.04,
8219.04,"Assembler, Metal Furniture"
8219.0400,"Assembler, Metal Furniture"
8219.0400,
8219.99,"Paper Board, Textile and Related"
8219.99,"Paper Board, Textile and Related Products"
8219.99,
8219.9900,"Paper Board, Textile and Related Products"
8219.9900,
8219.9900,"Paper Board, Textile and Related"
8311.01,
8311.01,"Loco Driver, Mines"
8311.0100,
8311.0100,"Loco Driver, Mines"
8311.02,"Driver, Railway Engine (Steam)"
8311.02,
8311.0200,
8311.0200,"Driver, Railway Engine (Steam)"
8311.03,"Driver, Railway Engine (Diesel)"
8311.03,"Driver, Railway  Engine, (Diesel)"
8311.03,
8311.0300,
8311.0300,"Driver, Railway Engine (Diesel)"
8311.0300,"Driver, Railway  Engine, (Diesel)"
8311.04,
8311.04,"Driver, Railway Engine (Electrical)"
8311.0400,
8311.0400,"Driver, Railway Engine (Electrical)"
8311.05,"Driver, Shunting (Loco)"
8311.05,
8311.0500,"Driver, Shunting (Loco)"
8311.0500,
8311.0601,Locomotive Driver
8311.0601,"Loftsman, Ship"
8312.01,
8312.01,"Signalman, Railway"
8312.0100,
8312.0100,"Signalman, Railway"
8312.02,Shunting Worker
8312.02,
8312.0200,
8312.0200,Shunting Worker
8312.03,"Points Man, Railway"
8312.03,
8312.0300,"Points Man, Railway"
8312.0300,
8312.04,"Traffic Shunter, Railway"
8312.04,
8312.0400,"Traffic Shunter, Railway"
8312.0400,
8312.05,"Braker, Passenger Train"
8312.05,
8312.0500,"Braker, Passenger Train"
8312.0500,
8312.99,"Pointsmen, Signalmen and"
8312.99,
8312.99,"Pointsmen, Signalmen and Shunters,"
8312.9900,
8312.9900,"Pointsmen, Signalmen and Shunters,"
8312.9900,"Pointsmen, Signalmen and"
8321.0101,
8321.0101,Driver Auto Rickshaw
8321.0101,
8321.02,
8321.02,Despatch Rider
8321.0200,Despatch Rider
8321.0200,
8321.0201,Demographer
8321.0201,Delivery Associate /Two Wheeler
8321.0201,Delivery Associate/Two Wheeler Delivery
8321.99,
8321.99,"Motorcycle Drivers, Other"
8321.9900,
8321.9900,"Motorcycle Drivers, Other"
8322.01,
8322.01,"Driver, Car"
8322.0100,
8322.0100,"Driver, Car"
8322.0101,"Chauffer, Driver Personal"
8322.0101,Check Fl ight
8322.0102,"Chauffer, Driver"
8322.0102,"Chauffer, Cab Driver"
8322.0201,
8322.0201,
8322.0201,"Driver, Taxi"
8322.0301,
8322.0301,
8322.0301,"Driver, Ambulance"
8322.0501,Lighting Artist
8322.0501,Light Motor Vehicle Driver
8322.99,
8322.99,"Car, Taxi and Van Drivers, Other"
8322.9900,"Car, Taxi and Van Drivers, Other"
8322.9900,
8331.01,
8331.01,Tram Car Driver
8331.0100,Tram Car Driver
8331.0100,
8331.02,Trolley Driver
8331.02,
8331.0200,
8331.0200,Trolley Driver
8331.03,"Driver, Bus"
8331.03,
8331.0300,
8331.0300,"Driver, Bus"
8331.0301,Commercial
8331.0301,Commercial Vehicle Driver  Commercial Vehicle Driver needs to drive
8331.0301,Commercial Vehicle Driver
8331.0302,Commercial Vehicle Driver -
8331.0302,Commercial
8331.0302,Commercial Vehicle Driver – Assistant
8331.04,"Driver, Fire Brigade Vehicles"
8331.04,
8331.0400,"Driver, Fire Brigade Vehicles"
8331.0400,
8331.05,
8331.05,Driver Road Test
8331.0500,Driver Road Test
8331.0500,
8331.0501,Test Engineer – IT
8331.0501,Test Driver
8331.06,
8331.06,"Signalman, Tram"
8331.0600,"Signalman, Tram"
8331.0600,
8331.99,"Bus and Tram Drivers, Other"
8331.99,
8331.9900,"Bus and Tram Drivers, Other"
8331.9900,
8332.01,Driver Truck
8332.01,
8332.0100,
8332.0100,Driver Truck
8332.02,
8332.02,Tram Car Driver (Mines)
8332.0200,
8332.0200,Tram Car Driver (Mines)
8332.99,"Heavy Truck and Lorry Drivers, Other"
8332.99,"Heavy Truck and Lorry Drivers,"
8332.99,
8332.9900,
8332.9900,"Heavy Truck and Lorry Drivers,"
8332.9900,"Heavy Truck and Lorry Drivers, Other"
8341.0101,
8341.0101,
8341.0101,"Tractor Operator, Farm"
8341.02,"Operator, Farm Machines"
8341.02,
8341.0200,
8341.0200,"Operator, Farm Machines"
8341.0201,Harvesting Machine Operator
8341.0201,"Hat Maker,"
8341.03,"Tractor Driver, Construction"
8341.03,
8341.03,"Tractor  Driver, Construction"
8341.0300,"Tractor Driver, Construction"
8341.0300,
8341.0300,"Tractor  Driver, Construction"
8341.99,"Farm Machinery Operators, Other"
8341.99,
8341.99,"Farm Machine ry Operators, Other"
8341.9900,
8341.9900,"Farm Machinery Operators, Other"
8341.9900,"Farm Machine ry Operators, Other"
8342.0101,
8342.0101,Bulldozer Operator
8342.0101,
8342.02,Scrapper Operator
8342.02,
8342.0200,Scrapper Operator
8342.0200,
8342.0301,
8342.0301,
8342.0301,Scrapper Loader Operator /Loader
8342.0301,Scrapper Loader Operator/Loader Operator
8342.04,
8342.04,Grader Operator
8342.0400,
8342.0400,Grader Operator
8342.0501,Power Shovel Operator/Excavator Operator
8342.0501,
8342.0501,Power Shovel Operator/Excavator
8342.0501,
8342.06,Bucket Wheel Exca vator Operator
8342.06,
8342.06,Bucket Wheel Excavator Operator
8342.0600,Bucket Wheel Excavator Operator
8342.0600,
8342.0600,Bucket Wheel Exca vator Operator
8342.07,Trench Digging Machine Operator
8342.07,
8342.0700,
8342.0700,Trench Digging Machine Operator
8342.08,Dragline Operator
8342.08,
8342.0800,Dragline Operator
8342.0800,
8342.09,Dredger Operator
8342.09,
8342.0900,Dredger Operator
8342.0900,
8342.1,Boom Driver
8342.1,
8342.1000,Boom Driver
8342.1000,
8342.11,
8342.11,Pile Driver
8342.1100,Pile Driver
8342.1100,
8342.1201,Dumper Operator/Dumper/Tipper
8342.1201,
8342.1201,Dumper Operator/Dumper/Tipper Operator
8342.1201,
8342.1202,Dumper
8342.1202,Dumper Operator
8342.13,
8342.13,Scoop Truck Operator
8342.1300,Scoop Truck Operator
8342.1300,
8342.14,Trippler Machine Operator
8342.14,
8342.14,Tripler Machine Operator
8342.1400,Tripler Machine Operator
8342.1400,
8342.1400,Trippler Machine Operator
8342.15,
8342.15,Conveyor Operator
8342.1500,
8342.1500,Conveyor Operator
8342.16,
8342.16,Spreader Operator
8342.1600,
8342.1600,Spreader Operator
8342.17,Road Roller Driver
8342.17,
8342.1700,Road Roller Driver
8342.1700,
8342.18,
8342.18,Bitumen Mixing Machine Operator
8342.18,Bitumen  Mixing Machine Operator
8342.1800,Bitumen Mixing Machine Operator
8342.1800,
8342.1800,Bitumen  Mixing Machine Operator
8342.19,
8342.19,"Sand Blast Operator, Construction"
8342.1900,"Sand Blast Operator, Construction"
8342.1900,
8342.2001,Executive Chef
8342.2001,Excavator Operator
8342.2101,Mobile Equipment Operator
8342.2101,Model
8342.2201,Stoking Car Operator Ferro Alloys
8342.2201,Stone Carver
8342.99,
8342.99,Earth Moving and Related Plant
8342.99,"Earth Moving and Related Plant Operators,"
8342.9900,
8342.9900,"Earth Moving and Related Plant Operators,"
8342.9900,Earth Moving and Related Plant
8343.01,
8343.01,"Driver, Steam Crane"
8343.0100,"Driver, Steam Crane"
8343.0100,
8343.02,
8343.02,"Crane Operator, Diesel Electric"
8343.0200,"Crane Operator, Diesel Electric"
8343.0200,
8343.03,"Crane Operator, Pneumatic"
8343.03,
8343.0300,
8343.0300,"Crane Operator, Pneumatic"
8343.04,"Crane Operator, Hydraulic"
8343.04,
8343.0400,
8343.0400,"Crane Operator, Hydraulic"
8343.05,Mobile Crane Operator
8343.05,
8343.0500,
8343.0500,Mobile Crane Operator
8343.0501,EOT Crane Operator
8343.0501,Epigraphist
8343.06,"Crane Operator, Gantry"
8343.06,
8343.0600,"Crane Operator, Gantry"
8343.0600,
8343.07,
8343.07,Overhead Crane Operator
8343.0700,Overhead Crane Operator
8343.0700,
8343.08,Derrick Crane Operator
8343.08,
8343.0800,
8343.0800,Derrick Crane Operator
8343.09,
8343.09,"Derrick Crane Operator, Magnetic"
8343.0900,"Derrick Crane Operator, Magnetic"
8343.0900,
8343.1,
8343.1,"Crane Driver, Hammer Head"
8343.1000,"Crane Driver, Hammer Head"
8343.1000,
8343.11,
8343.11,Winchman
8343.1100,Winchman
8343.1100,
8343.12,
8343.12,Hoist Operator
8343.1200,
8343.1200,Hoist Operator
8343.13,Bridge Opening Operator
8343.13,
8343.1300,
8343.1300,Bridge Opening Operator
8343.14,Winding Engineman
8343.14,
8343.1400,
8343.1400,Winding Engineman
8343.15,Haulage Engine Driver
8343.15,
8343.1500,
8343.1500,Haulage Engine Driver
8343.16,"Crane and Hoist Operators, Other"
8343.16,
8343.1600,
8343.1600,"Crane and Hoist Operators, Other"
8343.17,
8343.17,Aerial Ropeway Operator
8343.1700,
8343.1700,Aerial Ropeway Operator
8343.18,
8343.18,Liftman
8343.1800,Liftman
8343.1800,
8343.99,"Crane, Hoist and Related Plant Operators,"
8343.99,"Crane, Hoist and Related Plant"
8343.99,
8343.9900,"Crane, Hoist and Related Plant Operators,"
8343.9900,
8343.9900,"Crane, Hoist and Related Plant"
8344.01,Lift Truck Operator
8344.01,
8344.0100,Lift Truck Operator
8344.0100,
8344.0201,
8344.0201,Fork Lift Truck Operator
8344.0201,
8344.0201,Fork Lift Truck Operator/Fork Lift
8344.99,"Lift Truck Operator, Other"
8344.99,
8344.9900,
8344.9900,"Lift Truck Operator, Other"
8350.01,"Serang, Deck/Bosun"
8350.01,
8350.01,"Serang, Deck /Bosun"
8350.0100,
8350.0100,"Serang, Deck /Bosun"
8350.0100,"Serang, Deck/Bosun"
8350.03,Seaconny /OS (Ordinary Seaman)
8350.03,Seaconny/OS (Ordinary Seaman)
8350.03,
8350.0300,Seaconny/OS (Ordinary Seaman)
8350.0300,
8350.0300,Seaconny /OS (Ordinary Seaman)
8350.04,Lascar /OS (Ordinary Seaman)
8350.04,Lascar/OS (Ordinary Seaman)
8350.04,
8350.0400,Lascar /OS (Ordinary Seaman)
8350.0400,Lascar/OS (Ordinary Seaman)
8350.0400,
8350.05,
8350.05,"Driver, Launch/Tug Master"
8350.0500,"Driver, Launch/Tug Master"
8350.0500,
8350.06,Boatman
8350.06,
8350.0600,
8350.0600,Boatman
8350.07,Rudderman
8350.07,
8350.0700,
8350.0700,Rudderman
8350.08,
8350.08,Oarsman
8350.0800,Oarsman
8350.0800,
8350.99,"Ships’ Deck Ratings, Barge Crews and"
8350.99,
8350.99,"Ships’ Deck Ratings, Barge Crews"
8350.9900,
8350.9900,"Ships’ Deck Ratings, Barge Crews"
8350.9900,"Ships’ Deck Ratings, Barge Crews and"
9111.01,
9111.01,Domestic Servant
9111.0100,Domestic Servant
9111.0100,
9111.02,Char -Dust Cleaner and Salvager
9111.02,Char Dust Cleaner and Salvager
9111.02,
9111.0200,Char Dust Cleaner and Salvager
9111.0200,
9111.0200,Char -Dust Cleaner and Salvager
9111.03,
9111.03,"Cleaner, Home Restoration Service"
9111.0300,
9111.0300,"Cleaner, Home Restoration Service"
9111.99,"Domestic and Related Helpers,"
9111.99,
9111.99,"Domestic and Related Helpers, Cleaners and"
9111.9900,"Domestic and Related Helpers,"
9111.9900,"Domestic and Related Helpers, Cleaners and"
9111.9900,
9112.01,"Dusting Man, Office; Farash,"
9112.01,
9112.0100,
9112.0100,"Dusting Man, Office; Farash,"
9112.02,Cleaner Hospital
9112.02,
9112.0200,
9112.0200,Cleaner Hospital
9112.99,
9112.99,"Helpers and Cleaners in Offices,"
9112.99,"Helpers and Cleaners in Offices, Hotels and"
9112.9900,"Helpers and Cleaners in Offices, Hotels and"
9112.9900,
9112.9900,"Helpers and Cleaners in Offices,"
9121.01,Dhobi
9121.01,
9121.0100,Dhobi
9121.0100,
9121.02,"Laundry Workers (Marker, Sorter)"
9121.02,
9121.02,"Laundry  Workers (Marker, Sorter)"
9121.0200,"Laundry Workers (Marker, Sorter)"
9121.0200,
9121.0200,"Laundry  Workers (Marker, Sorter)"
9121.03,"Dry Cleaner, Hand"
9121.03,
9121.0300,"Dry Cleaner, Hand"
9121.0300,
9121.04,
9121.04,Spot Remover
9121.0400,
9121.0400,Spot Remover
9121.05,Rug Cleaner
9121.05,
9121.0500,Rug Cleaner
9121.0500,
9121.06,
9121.06,"Presser, Hand"
9121.0600,"Presser, Hand"
9121.0600,
9121.07,"Dry Cleaner, Spot"
9121.07,
9121.0700,"Dry Cleaner, Spot"
9121.0700,
9121.99,
9121.99,"Launderers, Dry Cleaners and"
9121.99,"Launderers, Dry Cleaners and Pressers,"
9121.9900,"Launderers, Dry Cleaners and Pressers,"
9121.9900,"Launderers, Dry Cleaners and"
9121.9900,
9122.01,
9122.01,"Cleaner, Window"
9122.0100,"Cleaner, Window"
9122.0100,
9122.0201,Washing Machine
9122.0201,Washer
9122.0301,"Drum Maker,"
9122.0301,Driving Assistant
9122.99,"Vehicle, Window and Related"
9122.99,"Vehicle, Window and Related Cleaners,"
9122.99,
9122.9900,"Vehicle, Window and Related Cleaners,"
9122.9900,"Vehicle, Window and Related"
9122.9900,
9134.5678,Journalist
9211.01,
9211.01,Ploughman
9211.0100,
9211.0100,Ploughman
9211.02,
9211.02,"Labourer, Agriculture"
9211.0200,
9211.0200,"Labourer, Agriculture"
9211.03,
9211.03,Picker (Tobacco)
9211.0300,Picker (Tobacco)
9211.0300,
9211.99,
9211.99,"Farm Hands and Labourers, Other"
9211.9900,"Farm Hands and Labourers, Other"
9211.9900,
9215.01,"Labourer, Plantation"
9215.01,
9215.0100,"Labourer, Plantation"
9215.0100,
9215.02,Tappers
9215.02,
9215.0200,
9215.0200,Tappers
9215.99,"Forestry Labourers and Related Workers,"
9215.99,Plantation Labourers and Related
9215.99,
9215.9900,
9215.9900,Plantation Labourers and Related
9215.9900,"Forestry Labourers and Related Workers,"
9311.01,"Mines, Quarrymen, Related"
9311.01,
9311.01,"Mines, Quarrymen, Related Workers"
9311.0100,
9311.0100,"Mines, Quarrymen, Related Workers"
9311.0100,"Mines, Quarrymen, Related"
9311.0101,Mazdoor/Helper
9311.0101,Measurement
9311.02,Digger (Mine and Quarry)
9311.02,
9311.02,Digger (Mine & Quarry)
9311.0200,Digger (Mine & Quarry)
9311.0200,
9311.0200,Digger (Mine and Quarry)
9311.99,"Mining and Quarrying  Labourers,"
9311.99,"Mining and Quarrying Labourers, Other"
9311.99,
9311.9900,"Mining and Quarrying  Labourers,"
9311.9900,"Mining and Quarrying Labourers, Other"
9311.9900,
9312.01,"Labourer, Other"
9312.01,
9312.0100,
9312.0100,"Labourer, Other"
9312.02,
9312.02,Track Repairer (Rail Transport)
9312.0200,Track Repairer (Rail Transport)
9312.0200,
9312.99,Construction and  Maintenance
9312.99,"Construction and Maintenance Labourers,"
9312.99,
9312.9900,Construction and  Maintenance
9312.9900,"Construction and Maintenance Labourers,"
9312.9900,
9313.01,Well Digger Helper
9313.01,
9313.0100,Well Digger Helper
9313.0100,
9313.0201,Helper Bar Bender and Fixer
9313.0201,Helper Carpenter
9313.0301,Helper Painter and
9313.0301,Helper Mason
9313.0401,Helper Carpenter -Shuttering and
9313.0401,Helper Electrician
9313.0401,Helper Carpenter – Shuttering & Scaffolding
9313.0501,Helper Electrician
9313.0501,Helper  Electrician
9313.0501,Helper Laboratory
